"sample","anchor_type","target_stage","commit_sha","forecast_at","boundary_utc","team","probability","observed","brier","log_loss"
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","Mexico",1,1,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","South Africa",1,1,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","Korea Republic",0,0,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","Czech Republic",0,0,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","Canada",1,1,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","Bosnia and Herzegovina",1,1,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","Qatar",0,0,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","Switzerland",1,1,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","Brazil",1,1,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","Morocco",1,1,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","Haiti",0,0,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","Scotland",0,0,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","United States",1,1,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","Paraguay",1,1,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","Australia",1,1,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","Turkey",0,0,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","Germany",1,1,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","Curaçao",0,0,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","Ivory Coast",1,1,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","Ecuador",1,1,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","Netherlands",1,1,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","Japan",1,1,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","Tunisia",0,0,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","Sweden",1,1,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","Belgium",1,1,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","Egypt",1,1,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","Iran",0,0,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","New Zealand",0,0,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","Spain",1,1,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","Cape Verde",1,1,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","Saudi Arabia",0,0,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","Uruguay",0,0,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","France",1,1,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","Senegal",1,1,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","Norway",1,1,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","Iraq",0,0,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","Argentina",1,1,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","Algeria",1,1,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","Austria",1,1,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","Jordan",0,0,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","Portugal",1,1,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","Uzbekistan",0,0,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","Colombia",1,1,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","DR Congo",1,1,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","England",1,1,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","Croatia",1,1,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","Ghana",1,1,0,0
"strict","pre_stage","round_of_32","8f579a390f6cdc175c6a30509c29ab52edffcd3d","2026-06-28T18:04:12Z","2026-06-28T19:00:00Z","Panama",0,0,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","Mexico",1,1,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","South Africa",0,0,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","Korea Republic",0,0,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","Czech Republic",0,0,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","Canada",1,1,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","Bosnia and Herzegovina",0,0,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","Qatar",0,0,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","Switzerland",1,1,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","Brazil",1,1,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","Morocco",1,1,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","Haiti",0,0,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","Scotland",0,0,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","United States",1,1,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","Paraguay",1,1,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","Australia",0,0,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","Turkey",0,0,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","Germany",0,0,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","Curaçao",0,0,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","Ivory Coast",0,0,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","Ecuador",0,0,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","Netherlands",0,0,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","Japan",0,0,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","Tunisia",0,0,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","Sweden",0,0,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","Belgium",1,1,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","Egypt",1,1,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","Iran",0,0,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","New Zealand",0,0,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","Spain",1,1,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","Cape Verde",0,0,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","Saudi Arabia",0,0,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","Uruguay",0,0,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","France",1,1,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","Senegal",0,0,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","Norway",1,1,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","Iraq",0,0,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","Argentina",1,1,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","Algeria",0,0,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","Austria",0,0,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","Jordan",0,0,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","Portugal",1,1,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","Uzbekistan",0,0,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","Colombia",1,1,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","DR Congo",0,0,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","England",1,1,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","Croatia",0,0,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","Ghana",0,0,0,0
"strict","pre_stage","round_of_16","e85634daeede11a74babcf4fd603a0a561b3b913","2026-07-04T16:47:01Z","2026-07-04T17:00:00Z","Panama",0,0,0,0
"strict","pre_stage","quarterfinal","21f2598f10443a9f77f0e4cd90c1c63afc72a114","2026-07-09T08:09:56Z","2026-07-09T20:00:00Z","Mexico",0,0,0,0
"strict","pre_stage","quarterfinal","21f2598f10443a9f77f0e4cd90c1c63afc72a114","2026-07-09T08:09:56Z","2026-07-09T20:00:00Z","South Africa",0,0,0,0
"strict","pre_stage","quarterfinal","21f2598f10443a9f77f0e4cd90c1c63afc72a114","2026-07-09T08:09:56Z","2026-07-09T20:00:00Z","Korea Republic",0,0,0,0
"strict","pre_stage","quarterfinal","21f2598f10443a9f77f0e4cd90c1c63afc72a114","2026-07-09T08:09:56Z","2026-07-09T20:00:00Z","Czech Republic",0,0,0,0
"strict","pre_stage","quarterfinal","21f2598f10443a9f77f0e4cd90c1c63afc72a114","2026-07-09T08:09:56Z","2026-07-09T20:00:00Z","Canada",0,0,0,0
"strict","pre_stage","quarterfinal","21f2598f10443a9f77f0e4cd90c1c63afc72a114","2026-07-09T08:09:56Z","2026-07-09T20:00:00Z","Bosnia and Herzegovina",0,0,0,0
"strict","pre_stage","quarterfinal","21f2598f10443a9f77f0e4cd90c1c63afc72a114","2026-07-09T08:09:56Z","2026-07-09T20:00:00Z","Qatar",0,0,0,0
"strict","pre_stage","quarterfinal","21f2598f10443a9f77f0e4cd90c1c63afc72a114","2026-07-09T08:09:56Z","2026-07-09T20:00:00Z","Switzerland",1,1,0,0
"strict","pre_stage","quarterfinal","21f2598f10443a9f77f0e4cd90c1c63afc72a114","2026-07-09T08:09:56Z","2026-07-09T20:00:00Z","Brazil",0,0,0,0
"strict","pre_stage","quarterfinal","21f2598f10443a9f77f0e4cd90c1c63afc72a114","2026-07-09T08:09:56Z","2026-07-09T20:00:00Z","Morocco",1,1,0,0
"strict","pre_stage","quarterfinal","21f2598f10443a9f77f0e4cd90c1c63afc72a114","2026-07-09T08:09:56Z","2026-07-09T20:00:00Z","Haiti",0,0,0,0
"strict","pre_stage","quarterfinal","21f2598f10443a9f77f0e4cd90c1c63afc72a114","2026-07-09T08:09:56Z","2026-07-09T20:00:00Z","Scotland",0,0,0,0
"strict","pre_stage","quarterfinal","21f2598f10443a9f77f0e4cd90c1c63afc72a114","2026-07-09T08:09:56Z","2026-07-09T20:00:00Z","United States",0,0,0,0
"strict","pre_stage","quarterfinal","21f2598f10443a9f77f0e4cd90c1c63afc72a114","2026-07-09T08:09:56Z","2026-07-09T20:00:00Z","Paraguay",0,0,0,0
"strict","pre_stage","quarterfinal","21f2598f10443a9f77f0e4cd90c1c63afc72a114","2026-07-09T08:09:56Z","2026-07-09T20:00:00Z","Australia",0,0,0,0
"strict","pre_stage","quarterfinal","21f2598f10443a9f77f0e4cd90c1c63afc72a114","2026-07-09T08:09:56Z","2026-07-09T20:00:00Z","Turkey",0,0,0,0
"strict","pre_stage","quarterfinal","21f2598f10443a9f77f0e4cd90c1c63afc72a114","2026-07-09T08:09:56Z","2026-07-09T20:00:00Z","Germany",0,0,0,0
"strict","pre_stage","quarterfinal","21f2598f10443a9f77f0e4cd90c1c63afc72a114","2026-07-09T08:09:56Z","2026-07-09T20:00:00Z","Curaçao",0,0,0,0
"strict","pre_stage","quarterfinal","21f2598f10443a9f77f0e4cd90c1c63afc72a114","2026-07-09T08:09:56Z","2026-07-09T20:00:00Z","Ivory Coast",0,0,0,0
"strict","pre_stage","quarterfinal","21f2598f10443a9f77f0e4cd90c1c63afc72a114","2026-07-09T08:09:56Z","2026-07-09T20:00:00Z","Ecuador",0,0,0,0
"strict","pre_stage","quarterfinal","21f2598f10443a9f77f0e4cd90c1c63afc72a114","2026-07-09T08:09:56Z","2026-07-09T20:00:00Z","Netherlands",0,0,0,0
"strict","pre_stage","quarterfinal","21f2598f10443a9f77f0e4cd90c1c63afc72a114","2026-07-09T08:09:56Z","2026-07-09T20:00:00Z","Japan",0,0,0,0
"strict","pre_stage","quarterfinal","21f2598f10443a9f77f0e4cd90c1c63afc72a114","2026-07-09T08:09:56Z","2026-07-09T20:00:00Z","Tunisia",0,0,0,0
"strict","pre_stage","quarterfinal","21f2598f10443a9f77f0e4cd90c1c63afc72a114","2026-07-09T08:09:56Z","2026-07-09T20:00:00Z","Sweden",0,0,0,0
"strict","pre_stage","quarterfinal","21f2598f10443a9f77f0e4cd90c1c63afc72a114","2026-07-09T08:09:56Z","2026-07-09T20:00:00Z","Belgium",1,1,0,0
"strict","pre_stage","quarterfinal","21f2598f10443a9f77f0e4cd90c1c63afc72a114","2026-07-09T08:09:56Z","2026-07-09T20:00:00Z","Egypt",0,0,0,0
"strict","pre_stage","quarterfinal","21f2598f10443a9f77f0e4cd90c1c63afc72a114","2026-07-09T08:09:56Z","2026-07-09T20:00:00Z","Iran",0,0,0,0
"strict","pre_stage","quarterfinal","21f2598f10443a9f77f0e4cd90c1c63afc72a114","2026-07-09T08:09:56Z","2026-07-09T20:00:00Z","New Zealand",0,0,0,0
"strict","pre_stage","quarterfinal","21f2598f10443a9f77f0e4cd90c1c63afc72a114","2026-07-09T08:09:56Z","2026-07-09T20:00:00Z","Spain",1,1,0,0
"strict","pre_stage","quarterfinal","21f2598f10443a9f77f0e4cd90c1c63afc72a114","2026-07-09T08:09:56Z","2026-07-09T20:00:00Z","Cape Verde",0,0,0,0
"strict","pre_stage","quarterfinal","21f2598f10443a9f77f0e4cd90c1c63afc72a114","2026-07-09T08:09:56Z","2026-07-09T20:00:00Z","Saudi Arabia",0,0,0,0
"strict","pre_stage","quarterfinal","21f2598f10443a9f77f0e4cd90c1c63afc72a114","2026-07-09T08:09:56Z","2026-07-09T20:00:00Z","Uruguay",0,0,0,0
"strict","pre_stage","quarterfinal","21f2598f10443a9f77f0e4cd90c1c63afc72a114","2026-07-09T08:09:56Z","2026-07-09T20:00:00Z","France",1,1,0,0
"strict","pre_stage","quarterfinal","21f2598f10443a9f77f0e4cd90c1c63afc72a114","2026-07-09T08:09:56Z","2026-07-09T20:00:00Z","Senegal",0,0,0,0
"strict","pre_stage","quarterfinal","21f2598f10443a9f77f0e4cd90c1c63afc72a114","2026-07-09T08:09:56Z","2026-07-09T20:00:00Z","Norway",1,1,0,0
"strict","pre_stage","quarterfinal","21f2598f10443a9f77f0e4cd90c1c63afc72a114","2026-07-09T08:09:56Z","2026-07-09T20:00:00Z","Iraq",0,0,0,0
"strict","pre_stage","quarterfinal","21f2598f10443a9f77f0e4cd90c1c63afc72a114","2026-07-09T08:09:56Z","2026-07-09T20:00:00Z","Argentina",1,1,0,0
"strict","pre_stage","quarterfinal","21f2598f10443a9f77f0e4cd90c1c63afc72a114","2026-07-09T08:09:56Z","2026-07-09T20:00:00Z","Algeria",0,0,0,0
"strict","pre_stage","quarterfinal","21f2598f10443a9f77f0e4cd90c1c63afc72a114","2026-07-09T08:09:56Z","2026-07-09T20:00:00Z","Austria",0,0,0,0
"strict","pre_stage","quarterfinal","21f2598f10443a9f77f0e4cd90c1c63afc72a114","2026-07-09T08:09:56Z","2026-07-09T20:00:00Z","Jordan",0,0,0,0
"strict","pre_stage","quarterfinal","21f2598f10443a9f77f0e4cd90c1c63afc72a114","2026-07-09T08:09:56Z","2026-07-09T20:00:00Z","Portugal",0,0,0,0
"strict","pre_stage","quarterfinal","21f2598f10443a9f77f0e4cd90c1c63afc72a114","2026-07-09T08:09:56Z","2026-07-09T20:00:00Z","Uzbekistan",0,0,0,0
