"date","home_team","away_team","home_score","away_score","tournament","city","country","neutral","score_source","actual_winner_team","home_team_canonical","away_team_canonical","home_team_fifa","away_team_fifa","result","match_id","is_home"
2013-06-29,"Saugeais","Raetia",1,1,"Friendly","La Chaux","France",FALSE,"martj42",NA,"Saugeais","Raetia",NA,NA,0.5,"Saugeais_Raetia_2013-06-29",TRUE
2013-06-30,"Brazil","Spain",3,0,"Confederations Cup","Rio de Janeiro","Brazil",FALSE,"martj42",NA,"Brazil","Spain","BRA","ESP",1,"Brazil_Spain_2013-06-30",TRUE
2013-06-30,"Uruguay","Italy",2,2,"Confederations Cup","Salvador","Brazil",TRUE,"martj42",NA,"Uruguay","Italy","URU","ITA",0.5,"Uruguay_Italy_2013-06-30",FALSE
2013-07-04,"Sealand","Tamil Eelam",3,5,"Tynwald Hill Tournament","St John's","Isle of Man",TRUE,"martj42",NA,"Sealand","Tamil Eelam",NA,NA,0,"Sealand_Tamil Eelam_2013-07-04",FALSE
2013-07-05,"Sealand","Occitania",0,8,"Tynwald Hill Tournament","St John's","Isle of Man",TRUE,"martj42",NA,"Sealand","Occitania",NA,NA,0,"Sealand_Occitania_2013-07-05",FALSE
2013-07-06,"Namibia","Mauritius",2,1,"COSAFA Cup","Lusaka","Zambia",TRUE,"martj42",NA,"Namibia","Mauritius","NAM","MUR",1,"Namibia_Mauritius_2013-07-06",FALSE
2013-07-06,"Raetia","Alderney",3,2,"Tynwald Hill Tournament","St John's","Isle of Man",TRUE,"martj42",NA,"Raetia","Alderney",NA,NA,1,"Raetia_Alderney_2013-07-06",FALSE
2013-07-06,"Tamil Eelam","Occitania",0,5,"Tynwald Hill Tournament","St John's","Isle of Man",TRUE,"martj42",NA,"Tamil Eelam","Occitania",NA,NA,0,"Tamil Eelam_Occitania_2013-07-06",FALSE
2013-07-07,"Botswana","Eswatini",0,0,"COSAFA Cup","Kitwe","Zambia",TRUE,"martj42",NA,"Botswana","Eswatini","BOT","SWZ",0.5,"Botswana_Eswatini_2013-07-07",FALSE
2013-07-07,"Canada","Martinique",0,1,"Gold Cup","Pasadena","United States",TRUE,"martj42",NA,"Canada","Martinique","CAN",NA,0,"Canada_Martinique_2013-07-07",FALSE
2013-07-07,"Mexico","Panama",1,2,"Gold Cup","Pasadena","United States",TRUE,"martj42",NA,"Mexico","Panama","MEX","PAN",0,"Mexico_Panama_2013-07-07",FALSE
2013-07-07,"Raetia","Tamil Eelam",0,5,"Tynwald Hill Tournament","St John's","Isle of Man",TRUE,"martj42",NA,"Raetia","Tamil Eelam",NA,NA,0,"Raetia_Tamil Eelam_2013-07-07",FALSE
2013-07-07,"Sealand","Alderney",2,2,"Tynwald Hill Tournament","St John's","Isle of Man",TRUE,"martj42",NA,"Sealand","Alderney",NA,NA,0.5,"Sealand_Alderney_2013-07-07",FALSE
2013-07-08,"El Salvador","Trinidad and Tobago",2,2,"Gold Cup","Harrison","United States",TRUE,"martj42",NA,"El Salvador","Trinidad and Tobago","SLV","TRI",0.5,"El Salvador_Trinidad and Tobago_2013-07-08",FALSE
2013-07-08,"Haiti","Honduras",0,2,"Gold Cup","Harrison","United States",TRUE,"martj42",NA,"Haiti","Honduras","HAI","HON",0,"Haiti_Honduras_2013-07-08",FALSE
2013-07-08,"Kenya","Lesotho",2,2,"COSAFA Cup","Kitwe","Zambia",TRUE,"martj42",NA,"Kenya","Lesotho","KEN","LES",0.5,"Kenya_Lesotho_2013-07-08",FALSE
2013-07-08,"Namibia","Seychelles",4,2,"COSAFA Cup","Lusaka","Zambia",TRUE,"martj42",NA,"Namibia","Seychelles","NAM","SEY",1,"Namibia_Seychelles_2013-07-08",FALSE
2013-07-09,"Costa Rica","Cuba",3,0,"Gold Cup","Portland","United States",TRUE,"martj42",NA,"Costa Rica","Cuba","CRC","CUB",1,"Costa Rica_Cuba_2013-07-09",FALSE
2013-07-09,"Kenya","Eswatini",2,0,"COSAFA Cup","Kitwe","Zambia",TRUE,"martj42",NA,"Kenya","Eswatini","KEN","SWZ",1,"Kenya_Eswatini_2013-07-09",FALSE
2013-07-09,"Lesotho","Botswana",3,3,"COSAFA Cup","Kitwe","Zambia",TRUE,"martj42",NA,"Lesotho","Botswana","LES","BOT",0.5,"Lesotho_Botswana_2013-07-09",FALSE
2013-07-09,"United States","Belize",6,1,"Gold Cup","Portland","United States",FALSE,"martj42",NA,"United States","Belize","USA","BLZ",1,"United States_Belize_2013-07-09",TRUE
2013-07-10,"Mauritius","Seychelles",4,0,"COSAFA Cup","Kitwe","Zambia",TRUE,"martj42",NA,"Mauritius","Seychelles","MUR","SEY",1,"Mauritius_Seychelles_2013-07-10",FALSE
2013-07-11,"Kenya","Botswana",1,2,"COSAFA Cup","Kitwe","Zambia",TRUE,"martj42",NA,"Kenya","Botswana","KEN","BOT",0,"Kenya_Botswana_2013-07-11",FALSE
2013-07-11,"Lesotho","Eswatini",2,0,"COSAFA Cup","Lusaka","Zambia",TRUE,"martj42",NA,"Lesotho","Eswatini","LES","SWZ",1,"Lesotho_Eswatini_2013-07-11",FALSE
2013-07-11,"Mexico","Canada",2,0,"Gold Cup","Seattle","United States",TRUE,"martj42",NA,"Mexico","Canada","MEX","CAN",1,"Mexico_Canada_2013-07-11",FALSE
2013-07-11,"Panama","Martinique",1,0,"Gold Cup","Seattle","United States",TRUE,"martj42",NA,"Panama","Martinique","PAN",NA,1,"Panama_Martinique_2013-07-11",FALSE
2013-07-12,"Honduras","El Salvador",1,0,"Gold Cup","Miami Gardens","United States",TRUE,"martj42",NA,"Honduras","El Salvador","HON","SLV",1,"Honduras_El Salvador_2013-07-12",FALSE
2013-07-12,"Trinidad and Tobago","Haiti",0,2,"Gold Cup","Miami Gardens","United States",TRUE,"martj42",NA,"Trinidad and Tobago","Haiti","TRI","HAI",0,"Trinidad and Tobago_Haiti_2013-07-12",FALSE
2013-07-13,"Costa Rica","Belize",1,0,"Gold Cup","Sandy","United States",TRUE,"martj42",NA,"Costa Rica","Belize","CRC","BLZ",1,"Costa Rica_Belize_2013-07-13",FALSE
2013-07-13,"South Africa","Namibia",2,1,"COSAFA Cup","Lusaka","Zambia",TRUE,"martj42",NA,"South Africa","Namibia","RSA","NAM",1,"South Africa_Namibia_2013-07-13",FALSE
2013-07-13,"United States","Cuba",4,1,"Gold Cup","Sandy","United States",FALSE,"martj42",NA,"United States","Cuba","USA","CUB",1,"United States_Cuba_2013-07-13",TRUE
2013-07-13,"Zimbabwe","Malawi",1,1,"COSAFA Cup","Lusaka","Zambia",TRUE,"martj42",NA,"Zimbabwe","Malawi","ZIM","MWI",0.5,"Zimbabwe_Malawi_2013-07-13",FALSE
2013-07-14,"Martinique","Mexico",1,3,"Gold Cup","Denver","United States",TRUE,"martj42",NA,"Martinique","Mexico",NA,"MEX",0,"Martinique_Mexico_2013-07-14",FALSE
2013-07-14,"Panama","Canada",0,0,"Gold Cup","Denver","United States",TRUE,"martj42",NA,"Panama","Canada","PAN","CAN",0.5,"Panama_Canada_2013-07-14",FALSE
2013-07-14,"Zambia","Mozambique",3,1,"COSAFA Cup","Kitwe","Zambia",FALSE,"martj42",NA,"Zambia","Mozambique","ZAM","MOZ",1,"Zambia_Mozambique_2013-07-14",TRUE
2013-07-14,"Angola","Lesotho",1,1,"COSAFA Cup","Kitwe","Zambia",TRUE,"martj42",NA,"Angola","Lesotho","ANG","LES",0.5,"Angola_Lesotho_2013-07-14",FALSE
2013-07-14,"Bermuda","Greenland",3,0,"Island Games","Hamilton","Bermuda",FALSE,"martj42",NA,"Bermuda","Greenland",NA,NA,1,"Bermuda_Greenland_2013-07-14",TRUE
2013-07-14,"Frøya","Falkland Islands",1,2,"Island Games","Hamilton","Bermuda",TRUE,"martj42",NA,"Frøya","Falkland Islands",NA,NA,0,"Frøya_Falkland Islands_2013-07-14",FALSE
2013-07-15,"El Salvador","Haiti",1,0,"Gold Cup","Houston","United States",TRUE,"martj42",NA,"El Salvador","Haiti","SLV","HAI",1,"El Salvador_Haiti_2013-07-15",FALSE
2013-07-15,"Honduras","Trinidad and Tobago",0,2,"Gold Cup","Houston","United States",TRUE,"martj42",NA,"Honduras","Trinidad and Tobago","HON","TRI",0,"Honduras_Trinidad and Tobago_2013-07-15",FALSE
2013-07-15,"Bermuda","Falkland Islands",8,0,"Island Games","Hamilton","Bermuda",FALSE,"martj42",NA,"Bermuda","Falkland Islands",NA,NA,1,"Bermuda_Falkland Islands_2013-07-15",TRUE
2013-07-15,"Greenland","Frøya",12,0,"Island Games","Hamilton","Bermuda",TRUE,"martj42",NA,"Greenland","Frøya",NA,NA,1,"Greenland_Frøya_2013-07-15",FALSE
2013-07-16,"Cuba","Belize",4,0,"Gold Cup","East Hartford","United States",TRUE,"martj42",NA,"Cuba","Belize","CUB","BLZ",1,"Cuba_Belize_2013-07-16",FALSE
2013-07-16,"Namibia","Mozambique",0,1,"COSAFA Cup","Kitwe","Zambia",TRUE,"martj42",NA,"Namibia","Mozambique","NAM","MOZ",0,"Namibia_Mozambique_2013-07-16",FALSE
2013-07-16,"Malawi","Angola",2,3,"COSAFA Cup","Kitwe","Zambia",TRUE,"martj42",NA,"Malawi","Angola","MWI","ANG",0,"Malawi_Angola_2013-07-16",FALSE
2013-07-16,"United States","Costa Rica",1,0,"Gold Cup","East Hartford","United States",FALSE,"martj42",NA,"United States","Costa Rica","USA","CRC",1,"United States_Costa Rica_2013-07-16",TRUE
2013-07-17,"Zambia","South Africa",0,0,"COSAFA Cup","Ndola","Zambia",FALSE,"martj42",NA,"Zambia","South Africa","ZAM","RSA",0.5,"Zambia_South Africa_2013-07-17",TRUE
2013-07-17,"Zimbabwe","Lesotho",2,1,"COSAFA Cup","Ndola","Zambia",TRUE,"martj42",NA,"Zimbabwe","Lesotho","ZIM","LES",1,"Zimbabwe_Lesotho_2013-07-17",FALSE
2013-07-17,"Falkland Islands","Greenland",0,9,"Island Games","Hamilton","Bermuda",TRUE,"martj42",NA,"Falkland Islands","Greenland",NA,NA,0,"Falkland Islands_Greenland_2013-07-17",FALSE
2013-07-17,"Bermuda","Frøya",8,0,"Island Games","Hamilton","Bermuda",FALSE,"martj42",NA,"Bermuda","Frøya",NA,NA,1,"Bermuda_Frøya_2013-07-17",TRUE
2013-07-18,"Falkland Islands","Frøya",6,0,"Island Games","Hamilton","Bermuda",TRUE,"martj42",NA,"Falkland Islands","Frøya",NA,NA,1,"Falkland Islands_Frøya_2013-07-18",FALSE
2013-07-18,"Bermuda","Greenland",1,0,"Island Games","Hamilton","Bermuda",FALSE,"martj42",NA,"Bermuda","Greenland",NA,NA,1,"Bermuda_Greenland_2013-07-18",TRUE
2013-07-18,"Angola","Mozambique",0,1,"COSAFA Cup","Kitwe","Zambia",TRUE,"martj42",NA,"Angola","Mozambique","ANG","MOZ",0,"Angola_Mozambique_2013-07-18",FALSE
2013-07-20,"South Korea","Australia",0,0,"EAFF Championship","Seoul","South Korea",FALSE,"martj42",NA,"Korea Republic","Australia","KOR","AUS",0.5,"Korea Republic_Australia_2013-07-20",TRUE
2013-07-20,"Lesotho","South Africa",1,2,"COSAFA Cup","Ndola","Zambia",TRUE,"martj42",NA,"Lesotho","South Africa","LES","RSA",0,"Lesotho_South Africa_2013-07-20",FALSE
2013-07-20,"Mexico","Trinidad and Tobago",1,0,"Gold Cup","Atlanta","United States",TRUE,"martj42",NA,"Mexico","Trinidad and Tobago","MEX","TRI",1,"Mexico_Trinidad and Tobago_2013-07-20",FALSE
2013-07-20,"Panama","Cuba",6,1,"Gold Cup","Atlanta","United States",TRUE,"martj42",NA,"Panama","Cuba","PAN","CUB",1,"Panama_Cuba_2013-07-20",FALSE
2013-07-20,"Zambia","Zimbabwe",2,0,"COSAFA Cup","Ndola","Zambia",FALSE,"martj42",NA,"Zambia","Zimbabwe","ZAM","ZIM",1,"Zambia_Zimbabwe_2013-07-20",TRUE
2013-07-21,"Honduras","Costa Rica",1,0,"Gold Cup","Baltimore","United States",TRUE,"martj42",NA,"Honduras","Costa Rica","HON","CRC",1,"Honduras_Costa Rica_2013-07-21",FALSE
2013-07-21,"Japan","China",3,3,"EAFF Championship","Seoul","South Korea",TRUE,"martj42",NA,"Japan","China","JPN",NA,0.5,"Japan_China_2013-07-21",FALSE
2013-07-21,"United States","El Salvador",5,1,"Gold Cup","Baltimore","United States",FALSE,"martj42",NA,"United States","El Salvador","USA","SLV",1,"United States_El Salvador_2013-07-21",TRUE
2013-07-24,"South Korea","China",0,0,"EAFF Championship","Hwaseong","South Korea",FALSE,"martj42",NA,"Korea Republic","China","KOR",NA,0.5,"Korea Republic_China_2013-07-24",TRUE
2013-07-24,"Panama","Mexico",2,1,"Gold Cup","Arlington","United States",TRUE,"martj42",NA,"Panama","Mexico","PAN","MEX",1,"Panama_Mexico_2013-07-24",FALSE
2013-07-24,"United States","Honduras",3,1,"Gold Cup","Arlington","United States",FALSE,"martj42",NA,"United States","Honduras","USA","HON",1,"United States_Honduras_2013-07-24",TRUE
2013-07-25,"Japan","Australia",3,2,"EAFF Championship","Hwaseong","South Korea",TRUE,"martj42",NA,"Japan","Australia","JPN","AUS",1,"Japan_Australia_2013-07-25",FALSE
2013-07-28,"Australia","China",3,4,"EAFF Championship","Seoul","South Korea",TRUE,"martj42",NA,"Australia","China","AUS",NA,0,"Australia_China_2013-07-28",FALSE
2013-07-28,"South Korea","Japan",1,2,"EAFF Championship","Seoul","South Korea",FALSE,"martj42",NA,"Korea Republic","Japan","KOR","JPN",0,"Korea Republic_Japan_2013-07-28",TRUE
2013-07-28,"United States","Panama",1,0,"Gold Cup","Chicago","United States",FALSE,"martj42",NA,"United States","Panama","USA","PAN",1,"United States_Panama_2013-07-28",TRUE
2013-08-09,"Jordan","Libya",2,1,"Friendly","Amman","Jordan",FALSE,"martj42",NA,"Jordan","Libya","JOR","LBY",1,"Jordan_Libya_2013-08-09",TRUE
2013-08-14,"Albania","Armenia",2,0,"Friendly","Tirana","Albania",FALSE,"martj42",NA,"Albania","Armenia","ALB","ARM",1,"Albania_Armenia_2013-08-14",TRUE
2013-08-14,"Algeria","Guinea",2,2,"Friendly","Blida","Algeria",FALSE,"martj42",NA,"Algeria","Guinea","ALG","GUI",0.5,"Algeria_Guinea_2013-08-14",TRUE
2013-08-14,"Austria","Greece",0,2,"Friendly","Salzburg","Austria",FALSE,"martj42",NA,"Austria","Greece","AUT","GRE",0,"Austria_Greece_2013-08-14",TRUE
2013-08-14,"Azerbaijan","Malta",3,0,"Friendly","Baku","Azerbaijan",FALSE,"martj42",NA,"Azerbaijan","Malta","AZE","MLT",1,"Azerbaijan_Malta_2013-08-14",TRUE
2013-08-14,"Belarus","Montenegro",1,1,"Friendly","Zhodzina","Belarus",FALSE,"martj42",NA,"Belarus","Montenegro","BLR","MNE",0.5,"Belarus_Montenegro_2013-08-14",TRUE
2013-08-14,"Belgium","France",0,0,"Friendly","Brussels","Belgium",FALSE,"martj42",NA,"Belgium","France","BEL","FRA",0.5,"Belgium_France_2013-08-14",TRUE
2013-08-14,"Bosnia and Herzegovina","United States",3,4,"Friendly","Sarajevo","Bosnia and Herzegovina",FALSE,"martj42",NA,"Bosnia and Herzegovina","United States","BIH","USA",0,"Bosnia and Herzegovina_United States_2013-08-14",TRUE
2013-08-14,"Chile","Iraq",6,0,"Friendly","Brøndby","Denmark",TRUE,"martj42",NA,"Chile","Iraq","CHI","IRQ",1,"Chile_Iraq_2013-08-14",FALSE
2013-08-14,"Colombia","Serbia",1,0,"Friendly","Barcelona","Spain",TRUE,"martj42",NA,"Colombia","Serbia","COL","SRB",1,"Colombia_Serbia_2013-08-14",FALSE
2013-08-14,"Dominican Republic","Costa Rica",0,4,"Friendly","Santo Domingo","Dominican Republic",FALSE,"martj42",NA,"Dominican Republic","Costa Rica","DOM","CRC",0,"Dominican Republic_Costa Rica_2013-08-14",TRUE
2013-08-14,"Ecuador","Spain",0,2,"Friendly","Guayaquil","Ecuador",FALSE,"martj42",NA,"Ecuador","Spain","ECU","ESP",0,"Ecuador_Spain_2013-08-14",TRUE
2013-08-14,"Egypt","Uganda",3,0,"Friendly","el-Gouna","Egypt",FALSE,"martj42",NA,"Egypt","Uganda","EGY","UGA",1,"Egypt_Uganda_2013-08-14",TRUE
2013-08-14,"England","Scotland",3,2,"Friendly","London","England",FALSE,"martj42",NA,"England","Scotland","ENG",NA,1,"England_Scotland_2013-08-14",TRUE
2013-08-14,"Estonia","Latvia",1,1,"Friendly","Tallinn","Estonia",FALSE,"martj42",NA,"Estonia","Latvia","EST","LVA",0.5,"Estonia_Latvia_2013-08-14",TRUE
2013-08-14,"Finland","Slovenia",2,0,"Friendly","Turku","Finland",FALSE,"martj42",NA,"Finland","Slovenia","FIN","SVN",1,"Finland_Slovenia_2013-08-14",TRUE
2013-08-14,"Gabon","Cape Verde",1,1,"Friendly","Sintra","Portugal",TRUE,"martj42",NA,"Gabon","Cape Verde","GAB","CPV",0.5,"Gabon_Cape Verde_2013-08-14",FALSE
2013-08-14,"Germany","Paraguay",3,3,"Friendly","Kaiserslautern","Germany",FALSE,"martj42",NA,"Germany","Paraguay","GER","PAR",0.5,"Germany_Paraguay_2013-08-14",TRUE
2013-08-14,"Hungary","Czech Republic",1,1,"Friendly","Budapest","Hungary",FALSE,"martj42",NA,"Hungary","Czech Republic","HUN","CZE",0.5,"Hungary_Czech Republic_2013-08-14",TRUE
2013-08-14,"Iceland","Faroe Islands",1,0,"Friendly","Reykjavík","Iceland",FALSE,"martj42",NA,"Iceland","Faroe Islands","ISL","FRO",1,"Iceland_Faroe Islands_2013-08-14",TRUE
2013-08-14,"Indonesia","Philippines",2,0,"Friendly","Surakarta","Indonesia",FALSE,"martj42",NA,"Indonesia","Philippines","IDN","PHI",1,"Indonesia_Philippines_2013-08-14",TRUE
2013-08-14,"Italy","Argentina",1,2,"Friendly","Rome","Italy",FALSE,"martj42",NA,"Italy","Argentina","ITA","ARG",0,"Italy_Argentina_2013-08-14",TRUE
2013-08-14,"Japan","Uruguay",2,4,"Friendly","Rifu","Japan",FALSE,"martj42",NA,"Japan","Uruguay","JPN","URU",0,"Japan_Uruguay_2013-08-14",TRUE
2013-08-14,"Kazakhstan","Georgia",1,0,"Friendly","Astana","Kazakhstan",FALSE,"martj42",NA,"Kazakhstan","Georgia","KAZ","GEO",1,"Kazakhstan_Georgia_2013-08-14",TRUE
2013-08-14,"South Korea","Peru",0,0,"Friendly","Suwon","South Korea",FALSE,"martj42",NA,"Korea Republic","Peru","KOR","PER",0.5,"Korea Republic_Peru_2013-08-14",TRUE
2013-08-14,"Libya","Central African Republic",0,0,"Friendly","Tripoli","Libya",FALSE,"martj42",NA,"Libya","Central African Republic","LBY","CAF",0.5,"Libya_Central African Republic_2013-08-14",TRUE
2013-08-14,"Liechtenstein","Croatia",2,3,"Friendly","Vaduz","Liechtenstein",FALSE,"martj42",NA,"Liechtenstein","Croatia","LIE","CRO",0,"Liechtenstein_Croatia_2013-08-14",TRUE
2013-08-14,"Luxembourg","Lithuania",2,1,"Friendly","Luxembourg","Luxembourg",FALSE,"martj42",NA,"Luxembourg","Lithuania","LUX","LTU",1,"Luxembourg_Lithuania_2013-08-14",TRUE
2013-08-14,"North Macedonia","Bulgaria",2,0,"Friendly","Skopje","North Macedonia",FALSE,"martj42",NA,"Macedonia","Bulgaria","MKD","BUL",1,"Macedonia_Bulgaria_2013-08-14",TRUE
2013-08-14,"Mexico","Ivory Coast",4,1,"Friendly","East Rutherford","United States",TRUE,"martj42",NA,"Mexico","Ivory Coast","MEX","CIV",1,"Mexico_Ivory Coast_2013-08-14",FALSE
2013-08-14,"Moldova","Andorra",1,1,"Friendly","Chișinău","Moldova",FALSE,"martj42",NA,"Moldova","Andorra","MDA","AND",0.5,"Moldova_Andorra_2013-08-14",TRUE
2013-08-14,"Morocco","Burkina Faso",1,2,"Friendly","Tangier","Morocco",FALSE,"martj42",NA,"Morocco","Burkina Faso","MAR","BFA",0,"Morocco_Burkina Faso_2013-08-14",TRUE
2013-08-14,"Northern Ireland","Russia",1,0,"FIFA World Cup qualification","Belfast","Northern Ireland",FALSE,"martj42",NA,"Ireland, Northern","Russia","NIR","RUS",1,"Ireland, Northern_Russia_2013-08-14",TRUE
2013-08-14,"Poland","Denmark",3,2,"Friendly","Gdańsk","Poland",FALSE,"martj42",NA,"Poland","Denmark","POL","DEN",1,"Poland_Denmark_2013-08-14",TRUE
2013-08-14,"Portugal","Netherlands",1,1,"Friendly","Faro","Portugal",FALSE,"martj42",NA,"Portugal","Netherlands","POR","NED",0.5,"Portugal_Netherlands_2013-08-14",TRUE
2013-08-14,"Romania","Slovakia",1,1,"Friendly","Bucharest","Romania",FALSE,"martj42",NA,"Romania","Slovakia","ROU","SVK",0.5,"Romania_Slovakia_2013-08-14",TRUE
2013-08-14,"Rwanda","Malawi",0,1,"Friendly","Kigali","Rwanda",FALSE,"martj42",NA,"Rwanda","Malawi","RWA","MWI",0,"Rwanda_Malawi_2013-08-14",TRUE
2013-08-14,"Singapore","Oman",0,2,"AFC Asian Cup qualification","Jalan Besar","Singapore",FALSE,"martj42",NA,"Singapore","Oman","SIN","OMA",0,"Singapore_Oman_2013-08-14",TRUE
2013-08-14,"South Africa","Nigeria",0,2,"Friendly","Durban","South Africa",FALSE,"martj42",NA,"South Africa","Nigeria","RSA","NGA",0,"South Africa_Nigeria_2013-08-14",TRUE
2013-08-14,"Sweden","Norway",4,2,"Friendly","Solna","Sweden",FALSE,"martj42",NA,"Sweden","Norway","SWE","NOR",1,"Sweden_Norway_2013-08-14",TRUE
2013-08-14,"Switzerland","Brazil",1,0,"Friendly","Basel","Switzerland",FALSE,"martj42",NA,"Switzerland","Brazil","SUI","BRA",1,"Switzerland_Brazil_2013-08-14",TRUE
2013-08-14,"Tajikistan","India",3,0,"Friendly","Khujand","Tajikistan",FALSE,"martj42",NA,"Tajikistan","India","TJK","IND",1,"Tajikistan_India_2013-08-14",TRUE
2013-08-14,"Tunisia","Congo",3,0,"Friendly","Radès","Tunisia",FALSE,"martj42",NA,"Tunisia","Congo","TUN","CGO",1,"Tunisia_Congo_2013-08-14",TRUE
2013-08-14,"Turkey","Ghana",2,2,"Friendly","Istanbul","Turkey",FALSE,"martj42",NA,"Turkey","Ghana","TUR","GHA",0.5,"Turkey_Ghana_2013-08-14",TRUE
2013-08-14,"Ukraine","Israel",2,0,"Friendly","Kyiv","Ukraine",FALSE,"martj42",NA,"Ukraine","Israel","UKR","ISR",1,"Ukraine_Israel_2013-08-14",TRUE
2013-08-14,"Venezuela","Bolivia",2,2,"Friendly","San Cristóbal","Venezuela",FALSE,"martj42",NA,"Venezuela","Bolivia","VEN","BOL",0.5,"Venezuela_Bolivia_2013-08-14",TRUE
2013-08-14,"Wales","Republic of Ireland",0,0,"Friendly","Cardiff","Wales",FALSE,"martj42",NA,"Wales","Republic of Ireland","WAL",NA,0.5,"Wales_Republic of Ireland_2013-08-14",TRUE
2013-08-14,"Zambia","Senegal",1,1,"Friendly","Saint-Leu-la-Forêt","France",TRUE,"martj42",NA,"Zambia","Senegal","ZAM","SEN",0.5,"Zambia_Senegal_2013-08-14",FALSE
2013-08-15,"Syria","Jordan",1,1,"AFC Asian Cup qualification","Tehran","Iran",TRUE,"martj42",NA,"Syria","Jordan","SYR","JOR",0.5,"Syria_Jordan_2013-08-15",FALSE
2013-08-17,"South Africa","Burkina Faso",2,0,"Friendly","Johannesburg","South Africa",FALSE,"martj42",NA,"South Africa","Burkina Faso","RSA","BFA",1,"South Africa_Burkina Faso_2013-08-17",TRUE
2013-08-20,"Afghanistan","Pakistan",3,0,"Friendly","Kabul","Afghanistan",FALSE,"martj42",NA,"Afghanistan","Pakistan","AFG","PAK",1,"Afghanistan_Pakistan_2013-08-20",TRUE
2013-08-27,"Libya","Mali",1,0,"Friendly","Aïn Draham","Tunisia",TRUE,"martj42",NA,"Libya","Mali","LBY","MLI",1,"Libya_Mali_2013-08-27",FALSE
2013-08-30,"Botswana","Uganda",1,3,"Friendly","Gaborone","Botswana",FALSE,"martj42",NA,"Botswana","Uganda","BOT","UGA",0,"Botswana_Uganda_2013-08-30",TRUE
2013-08-30,"Libya","Ghana",1,0,"Friendly","Aïn Draham","Tunisia",TRUE,"martj42",NA,"Libya","Ghana","LBY","GHA",1,"Libya_Ghana_2013-08-30",FALSE
2013-08-31,"Nepal","Bangladesh",2,0,"SAFF Cup","Kathmandu","Nepal",FALSE,"martj42",NA,"Nepal","Bangladesh","NEP","BAN",1,"Nepal_Bangladesh_2013-08-31",TRUE
2013-09-01,"India","Pakistan",1,0,"SAFF Cup","Kathmandu","Nepal",TRUE,"martj42",NA,"India","Pakistan","IND","PAK",1,"India_Pakistan_2013-09-01",FALSE
2013-09-02,"Afghanistan","Bhutan",3,0,"SAFF Cup","Kathmandu","Nepal",TRUE,"martj42",NA,"Afghanistan","Bhutan","AFG","BHU",1,"Afghanistan_Bhutan_2013-09-02",FALSE
2013-09-02,"Maldives","Sri Lanka",10,0,"SAFF Cup","Kathmandu","Nepal",TRUE,"martj42",NA,"Maldives","Sri Lanka","MDV","SRI",1,"Maldives_Sri Lanka_2013-09-02",FALSE
2013-09-03,"Bangladesh","India",1,1,"SAFF Cup","Kathmandu","Nepal",TRUE,"martj42",NA,"Bangladesh","India","BAN","IND",0.5,"Bangladesh_India_2013-09-03",FALSE
2013-09-03,"Botswana","Malawi",1,0,"Friendly","Gaborone","Botswana",FALSE,"martj42",NA,"Botswana","Malawi","BOT","MWI",1,"Botswana_Malawi_2013-09-03",TRUE
2013-09-03,"Nepal","Pakistan",1,1,"SAFF Cup","Kathmandu","Nepal",FALSE,"martj42",NA,"Nepal","Pakistan","NEP","PAK",0.5,"Nepal_Pakistan_2013-09-03",TRUE
2013-09-04,"Bhutan","Maldives",2,8,"SAFF Cup","Kathmandu","Nepal",TRUE,"martj42",NA,"Bhutan","Maldives","BHU","MDV",0,"Bhutan_Maldives_2013-09-04",FALSE
2013-09-04,"Equatorial Guinea","Libya",1,1,"Friendly","Malabo","Equatorial Guinea",FALSE,"martj42",NA,"Equatorial Guinea","Libya","EQG","LBY",0.5,"Equatorial Guinea_Libya_2013-09-04",TRUE
2013-09-04,"Sri Lanka","Afghanistan",1,3,"SAFF Cup","Kathmandu","Nepal",TRUE,"martj42",NA,"Sri Lanka","Afghanistan","SRI","AFG",0,"Sri Lanka_Afghanistan_2013-09-04",FALSE
2013-09-05,"Bangladesh","Pakistan",1,2,"SAFF Cup","Kathmandu","Nepal",TRUE,"martj42",NA,"Bangladesh","Pakistan","BAN","PAK",0,"Bangladesh_Pakistan_2013-09-05",FALSE
